MsgID,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,MsgBody,vader_sentiment,roberta_sentiment
'kyoh05d',0.0,0.775,0.225,0.4404,0.003628184786066413,0.13524027168750763,0.8611315488815308,im get zambia edit isp use get liquid fiber good day,Positive,Positive
'kyohxin',0.07,0.85,0.08,0.3415,0.4159359037876129,0.531312108039856,0.05275195837020874,op exactly situation except dsl week outages every month two year internet half time remove large tree around homr place dish atop section tree trunk leave stand next home im dense forest flawless service unless rain extremely hard,Positive,Neutral
'kyohxin',0.07,0.85,0.08,0.3415,0.4159359037876129,0.531312108039856,0.05275195837020874,op exactly situation except week outages every month two year internet half remove large tree around homr place dish atop section tree trunk leave stand next home iõm im dense forest flawless service unless itõs rain extremely hard,Positive,Neutral
'kyoi4yb',0.116,0.63,0.254,0.7351,0.33249691128730774,0.5911229252815247,0.07638008892536163,ask obstruction map look like look like lot signal degradation light enough disrupt connection enough possibly slow increase response time move mine house meter high post driveway dig trench instal conduits since interruptions get one starlink network thankfully pretty rare,Positive,Neutral
'kyoi4yb',0.116,0.63,0.254,0.7351,0.33249691128730774,0.5911229252815247,0.07638008892536163,ask obstruction map look like look like lot signal degradation light enough disrupt connection enough possibly slow increase response move mine house meter high post driveway dig trench instal conduits òfunó since interruptions get one starlink network thankfully pretty rare,Positive,Neutral
'kyoj1x3',0.0,1.0,0.0,0.0,0.11824318021535873,0.7160437107086182,0.16571304202079773,mini dish come,Neutral,Neutral
'kyojo58',0.12,0.744,0.136,0.101,0.37643492221832275,0.48705461621284485,0.1365104764699936,biggest issue starlink capture multiple business connections totally interest even though big slice suck get money without devalue consumer price,Positive,Neutral
'kyok0m5',0.0,0.939,0.061,0.34,0.1097947284579277,0.8449733257293701,0.04523191228508949,monitor spacecraft health dont require license disclosure cfr b https instrument use primarily mission assurance technical purpose include limit navigation attitude control monitor spacecraft health separation events payload deployments traditional star trackers sun sensors horizon sensors shall subject part,Positive,Neutral
'kyok0m5',0.0,0.939,0.061,0.34,0.1097947284579277,0.8449733257293701,0.04523191228508949,monitor spacecraft health dont require license disclosure cfr b https instrument use primarily mission assurance technical purpose include limit navigation attitude control monitor spacecraft health separation events payload deployments traditional star trackers sun sensors horizon sensors shall subject part,Positive,Neutral
'kyokdo3',0.0,0.652,0.348,0.5859,0.015057124197483063,0.1355140507221222,0.8494287729263306,express concern privacy license comment thank idea spacex put something cool,Positive,Positive
'kyololj',0.0,1.0,0.0,0.0,0.06937357783317566,0.8573399782180786,0.07328646630048752,everyone order today,Neutral,Neutral
'kyopaks',0.0,1.0,0.0,0.0,0.10759928077459335,0.7018439173698425,0.1905568391084671,update,Neutral,Neutral
'kyopdln',0.0,1.0,0.0,0.0,0.12497963011264801,0.7943230271339417,0.08069735765457153,could access cameras,Neutral,Neutral
'kyopfan',0.0,0.475,0.525,0.2975,0.16102714836597443,0.6794096231460571,0.15956327319145203,sorta like point,Positive,Neutral
'kyos4tq',0.0,1.0,0.0,0.0,0.12302257865667343,0.7953819036483765,0.08159554749727249,work log industry,Neutral,Neutral
'kyotxjs',0.091,0.57,0.339,0.8271,0.02759736031293869,0.230282723903656,0.7421199679374695,sentiment elon cool ca make follow rule everyone else covid vengeful ever since hes thin skin well dissappointed elons damage behavior starlink best option impressive,Positive,Positive
'kyov0h7',0.0,0.621,0.379,0.6705,0.0053120763041079044,0.36100059747695923,0.6336873173713684,north stockholm friend vasa also decent speed sure exactly fast though,Positive,Positive
'kyozdtn',0.0,0.855,0.145,0.296,0.07032972574234009,0.8871714472770691,0.0424988679587841,pop traffic join internet do grind station traffic dish satellite grind station pop internet,Positive,Neutral
'kyozfqe',0.0,0.766,0.234,0.6369,0.054463133215904236,0.6514328718185425,0.2941039204597473,like due party router issue starlink cause fix week ago get one update last week everything return back normal,Positive,Neutral
'kyp00xt',0.0,1.0,0.0,0.0,0.2280540019273758,0.5791135430335999,0.19283245503902435,work,Neutral,Neutral
'kyp0gdh',0.0,0.696,0.304,0.8847,0.6046206951141357,0.3501089811325073,0.04527035355567932,come back say nothing asus router bad cable end wild goose chase make cable get tester test every cable even ones test cable replace bad one make bad lol sheesh,Positive,Negative
'kyp0l08',0.177,0.823,0.0,-0.5106,0.3779371976852417,0.5418597459793091,0.08020297437906265,hear im try move back east texas look isp besides hughesnet barf one downside area lack internet providers seem starlink readily available,Negative,Neutral
'kyp0lfn',0.0,0.753,0.247,0.7096,0.008079846389591694,0.38831281661987305,0.6036072969436646,pc wifi capabilities could connect ethernet use speedify bridge speed sure would efficient would solve packet spike issue think experience starlink warzone let know,Positive,Positive
'kyp1y4r',0.112,0.337,0.551,0.9393,0.01119238417595625,0.10992265492677689,0.8788849711418152,pretty good overall certainly miles better rural providers bite diy since support pretty hit miss doesnõt bother itõs decent option sure,Positive,Positive
'kyp2mds',0.089,0.722,0.189,0.6798,0.004641128238290548,0.0693255141377449,0.9260333180427551,yeah im excite try ill set parent finally face time without look like slide show lol get plenty handymen family diy issue try game thats probably one thing im expect work mainly play online game use use mobile hotspot game without issue wonder east texas starlink,Positive,Positive
'kyp5aew',0.0,1.0,0.0,0.0,0.2128986269235611,0.730462372303009,0.0566389225423336,spare everything except dish,Neutral,Neutral
'kyp7qwt',0.0,0.594,0.406,0.9186,0.113578200340271,0.36504048109054565,0.5213813185691833,mine years update slow connectivity didnt wait stabilize send ticket send gen dish free month free service havent put yet tho original great,Positive,Positive
'kyp8qpp',0.066,0.499,0.435,0.9756,0.039097778499126434,0.22768425941467285,0.7332179546356201,better late itõs always especially peak hours theyõve improve network lot past youõre go largely mercy however busy cell people super lucky lower density others much biggest issue game lack nice flat ping starlink tend bounce fair bite noticeable game generally good enough game pretty amaze,Positive,Positive
'kyp9coi',0.148,0.352,0.5,0.7184,0.016617434099316597,0.25117817521095276,0.7322043776512146,mine stay around low highest love better windstream,Positive,Positive
'kypa0yi',0.0,0.593,0.407,0.6705,0.0014028074219822884,0.028547927737236023,0.9700493216514587,pretty cool look circle shadow spot hole moon space station,Positive,Positive
'kypb7ql',0.148,0.852,0.0,-0.3818,0.8952115774154663,0.0992673859000206,0.005520987324416637,never able test issue relate motherboard crap time replace mobo trial run havenõt get around try,Negative,Negative
